"","X","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X8.1_AdultForearmLen_mm","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm"
"5072",5072,"Rodentia","Muridae","Apomys","musculus","Apomys musculus",2,21.2,-999,109.5,-999,-999,-999,-999,4,-999,-999,2,0.002683942,0.00231518,-999,-999,-999,-999,-999,-999,1124.83,-999,-999,-999,-999,2,2,-999,-999,-999,"170;2152;2446;2655",-999,-999,-999,-999,115585.39,18.65,12.2,15.42,124.19,119.74,121.97,19,283.29,29,0.09,233.49,240.53,1367.82,1715.75
"5073",5073,"Rodentia","Muridae","Apomys","sacobianus","Apomys sacobianus",1,34.88,-999,109.5,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,"2152",-999,-999,-999,-999,341.33,15.27,15.08,15.18,120.64,120.45,120.54,171,373,171,0.07,269.5,244,1103,1844
"5075",5075,"Rodentia","Cricetidae","Arborimus","albipes","Arborimus albipes",-999,23,-999,103.72,-999,-999,-999,-999,3,-999,-999,2,-999,-999,-999,2.73,-999,-999,-999,-999,-999,-999,-999,-999,5,2,1,-999,-999,-999,"1297;2655;2937",-999,-999,-999,-999,77783.68,46.22,40.18,43.2,-121.85,-124.56,-123.2,1,30.76,1,0.09,95.54,82.83,446.72,747.45
"5076",5076,"Rodentia","Cricetidae","Arborimus","longicaudus","Arborimus longicaudus",1,22.39,-999,103.72,19.9,-999,58.86,21.8,1,-999,28.11,2,-999,-999,-999,2.91,-999,-999,2.49,-999,-999,-999,-999,1,-999,2,1,30.49,21,-999,"683;1108;1236;1294;1297;1391;1822;1949;2655",-999,-999,-999,-999,54116.11,45.75,41.46,43.6,-121.46,-124.56,-123.01,1,33.08,2,0.1,95.78,83.09,457.3,734.56
"5077",5077,"Rodentia","Cricetidae","Arborimus","pomo","Arborimus pomo",1,32.49,-999,99.06,20.8,-999,-999,-999,1,-999,32.33,2,-999,-999,-999,2,-999,-999,2.39,-999,-999,-999,-999,-999,4,2,1,35.29,-999,-999,"11;2655",-999,-999,-999,-999,22031.98,41.57,37.92,39.75,-122.63,-124.4,-123.52,1,33.24,1,0.01,69.74,85.68,398.61,974.6
"5078",5078,"Rodentia","Muridae","Archboldomys","luzonensis","Archboldomys luzonensis",3,35.34,-999,70,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,575.19,-999,-999,-999,-999,-999,3,-999,-999,-999,"170;1015;2152;2446;2655",-999,-999,-999,-999,328.3,13.74,13.55,13.65,123.47,123.28,123.38,323,323,323,0.09,331,252,-999,-999
"5079",5079,"Rodentia","Muridae","Archboldomys","musseri","Archboldomys musseri",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5118",5118,"Rodentia","Muridae","Arvicanthis","abyssinicus","Arvicanthis abyssinicus",-999,73.34,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10983.58,-999,-999,-999,-999,-999,-999,-999,-999,-999,"730;2655",-999,-999,-999,-999,284170.39,15.08,6.16,10.62,40.05,36.51,38.28,16,114.03,26,0.14,91.02,177.94,917.61,1446.32
"5119",5119,"Rodentia","Muridae","Arvicanthis","ansorgei","Arvicanthis ansorgei",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5120",5120,"Rodentia","Muridae","Arvicanthis","blicki","Arvicanthis blicki",-999,128,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,25420.47,8,6.04,7.02,39.93,38.59,39.26,8,86.2,8,0.15,71.06,66.91,988.33,1350.16
"5121",5121,"Rodentia","Muridae","Arvicanthis","nairobae","Arvicanthis nairobae",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,186397,1.4,-7.26,-2.93,38.95,35.65,37.3,2,61.5,5,0.17,63.55,211.44,912.74,1535.98
"5122",5122,"Rodentia","Muridae","Arvicanthis","neumanni","Arvicanthis neumanni",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,1565119.59,13.73,-8.56,2.58,48.73,33.86,41.29,1,23.68,2,0.11,46.96,237.53,680.18,1585.55
"5123",5123,"Rodentia","Muridae","Arvicanthis","niloticus","Arvicanthis niloticus",3,95.8,-999,-999,-999,60,-999,-999,-999,-999,21.99,-999,-999,-999,26.5,4.86,3.5,-999,4.25,-999,7309.52,-999,51.89,-999,-999,-999,-999,21,22.36,-999,"381;730;774;1297;2112;2655;2815",-999,-999,-999,-999,9758465.39,30.73,-14.1,8.31,45.99,-17.53,14.23,0,40.98,1,0.11,77.47,249.02,786.76,1572.11
"5124",5124,"Rodentia","Muridae","Arvicanthis","rufinus","Arvicanthis rufinus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5125",5125,"Rodentia","Cricetidae","Arvicola","amphibius","Arvicola amphibius",-999,120,-999,193.57,-999,365,113.1,97.5,-999,-999,21.24,-999,-999,-999,22,4.76,3.5,60,5.29,-999,57067.85,-999,48.43,-999,-999,-999,-999,14,-999,-999,"222;543;730;1020;1297;1577;1822;1849;1949;2655;2678;2732;2733",-999,-999,-999,-999,18177352,71.13,31.28,51.2,138.21,-7.8,65.2,0,45.95,0,0.00532865318689042,39.14,10.26,348.9,467.63
"5126",5126,"Rodentia","Cricetidae","Arvicola","sapidus","Arvicola sapidus",-999,219.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.21,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"543;1297;2655",-999,-999,-999,-999,1001465.45,49.96,36.01,42.98,6.59,-9.49,-1.45,3,118.18,10,0.00723929302161093,56.12,118.31,510.85,809.45
"5127",5127,"Rodentia","Cricetidae","Arvicola","scherman","Arvicola scherman",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5134",5134,"Rodentia","Muridae","Tarsomys","apoensis","Tarsomys apoensis",-999,-999,-999,156.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2152",114.11,-999,-999,-999,347.14,8.28,6.89,7.59,125.33,123.57,124.45,228,245.74,228,0.15,159.22,224.74,1567.94,1581.29
"5135",5135,"Rodentia","Muridae","Tarsomys","echinatus","Tarsomys echinatus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,68.88,6.41,6.32,6.36,125.11,125.03,125.07,224,224,224,0.21,86,230,1437,1828
"5137",5137,"Rodentia","Muridae","Tateomys","macrocercus","Tateomys macrocercus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,214.08,-1.14,-1.29,-1.22,120.2,120.05,120.13,41,41,41,0.1,209,164,1783,2005
"5138",5138,"Rodentia","Muridae","Tateomys","rhinogradoides","Tateomys rhinogradoides",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,82.79,-999,"1297",-999,-999,-999,-999,51361.43,-1.13,-5.28,-3.21,120.71,118.75,119.73,19,90.65,19,0.08,221.03,203.01,1818.6,1928.84
"5139",5139,"Rodentia","Muridae","Tatera","indica","Tatera indica",-999,138.28,-999,-999,20,-999,92.48,86.9,4,-999,25.25,-999,0.001368298,0.001745092,47.61,4.99,3.75,84,3,-999,-999,-999,84.35,-999,-999,-999,2,29.77,-999,-999,"383;543;679;1297;1472;1577;1822;1849;2278;2322;2328;2329;2330;2655;2978",-999,-999,-999,-999,4186319.43,35.84,5.91,20.87,88.81,40.09,64.45,3,213.25,9,0.12,54.99,230.51,501.55,1398.58
"5140",5140,"Rodentia","Muridae","Taterillus","arenarius","Taterillus arenarius",-999,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,446587.97,19.8,13.22,16.51,2.01,-16.48,-7.23,0,6.88,0,0.00896435797914214,19.13,286.53,264.52,1470.13
"5141",5141,"Rodentia","Muridae","Taterillus","congicus","Taterillus congicus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,943569.44,12.68,3.47,8.08,30.24,14.47,22.36,0,6.45,0,0.06,99.11,252.05,980.01,1662.51
"5142",5142,"Rodentia","Muridae","Taterillus","emini","Taterillus emini",-999,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,1861661.04,13.48,-2.74,5.37,41.4,23.58,32.49,1,24.45,1,0.09,69.81,247.97,871.66,1581.54
"5143",5143,"Rodentia","Muridae","Taterillus","gracilis","Taterillus gracilis",-999,49.9,-999,-999,-999,-999,-999,-999,-999,-999,28.11,-999,-999,-999,-999,4,-999,-999,-999,-999,467.68,-999,84.71,-999,-999,-999,-999,-999,-999,-999,"730;1297;1400;2655",-999,-999,-999,-999,886034.69,16.79,11.78,14.29,13.42,-17.11,-1.84,0,36.82,2,0.1,43.39,280.9,510.08,1605.55
"5144",5144,"Rodentia","Muridae","Taterillus","harringtoni","Taterillus harringtoni",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,548815.01,14.93,-3.67,5.62,42.63,26.06,34.34,1,26.49,1,0.1,55.62,237.4,800.72,1534.68
"5145",5145,"Rodentia","Muridae","Taterillus","lacustris","Taterillus lacustris",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,31681.03,13.68,11.06,12.37,14.97,12.83,13.9,13,44.4,16,0.1,50.2,279.34,596.84,1809.11
"5146",5146,"Rodentia","Muridae","Taterillus","petteri","Taterillus petteri",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,16500.23,14.91,13.62,14.26,1.03,-0.5,0.26,11,21.18,11,0.17,44.46,287.44,549.68,1622.6
"5147",5147,"Rodentia","Muridae","Taterillus","pygargus","Taterillus pygargus",-999,60.19,-999,-999,-999,-999,-999,-999,1,-999,26.34,-999,0.000415138,0.000529457,-999,4.47,-999,-999,-999,-999,3000,-999,80.19,-999,-999,-999,1,20.92,-999,-999,"730;1297;1400;2318;2319;2655",-999,-999,-999,-999,135754.05,16.85,13.42,15.13,-11.56,-17.53,-14.55,3,189.88,3,0.07,53.49,275.28,539.05,1563.24
"5148",5148,"Rodentia","Muridae","Taterillus","tranieri","Taterillus tranieri",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5155",5155,"Rodentia","Muridae","Thallomys","loringi","Thallomys loringi",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,52750.18,0.09,-3.58,-1.74,36.88,34.62,35.75,7,68.51,7,0.22,62.9,192.57,981.56,1557.71
"5156",5156,"Rodentia","Muridae","Thallomys","nigricauda","Thallomys nigricauda",-999,124.49,-999,-999,-999,-999,68.46,124.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1822;2655",-999,-999,-999,-999,1358553.77,-15.23,-28.38,-21.81,28.99,12.02,20.5,0,4.26,0,0.08,38.31,203.87,514.29,1419.24
"5157",5157,"Rodentia","Muridae","Thallomys","paedulcus","Thallomys paedulcus",-999,77.7,-999,-999,13,107,-999,-999,-999,-999,26.34,-999,-999,-999,26,3.2,-999,42,2.65,-999,34,-999,91.83,-999,-999,-999,-999,29.49,-999,-999,"543;1297;1798;1975;2121;2390;2655",-999,4.19,-999,-999,3341504.12,6.22,-28.32,-11.04,41.96,24.99,33.48,1,33.28,2,0.15,72.41,224.66,845.03,1490.34
"5158",5158,"Rodentia","Muridae","Thallomys","shortridgei","Thallomys shortridgei",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,27645.77,-27.92,-29.15,-28.53,21.43,18.74,20.08,0,0.75,0,0,10.7,201.67,158.23,1221.3
"5159",5159,"Rodentia","Cricetidae","Thalpomys","cerradensis","Thalpomys cerradensis",-999,23.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,359016.48,-11.55,-17.53,-14.54,-46.64,-54.18,-50.41,0,11.98,1,0.14,126.71,232.44,1118.75,1466.72
"5160",5160,"Rodentia","Cricetidae","Thalpomys","lasiotis","Thalpomys lasiotis",-999,23.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,75615.35,-14.75,-18.26,-16.51,-44.79,-47.33,-46.06,2,8.8,3,0.07,124.33,206.48,1078.4,1451.62
"5161",5161,"Rodentia","Muridae","Thamnomys","kempi","Thamnomys kempi",-999,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,68852.98,1.06,-3.91,-1.42,30.84,28.23,29.54,29,155.01,30,0.12,105.83,188.46,1345.29,1532.88
"5162",5162,"Rodentia","Muridae","Thamnomys","major","Thamnomys major",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5163",5163,"Rodentia","Muridae","Thamnomys","venustus","Thamnomys venustus",-999,61.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2361;2655",-999,-999,-999,-999,99705.53,1.79,-3.96,-1.08,30.6,28.04,29.32,9,125.87,14,0.15,112.45,196.26,1387.79,1544.95
"5164",5164,"Rodentia","Cricetidae","Thaptomys","nigrita","Thaptomys nigrita",3,19.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,"890;2655",-999,-999,-999,-999,722887.31,-11.48,-29.58,-20.53,-39.55,-56.45,-48,5,97.67,11,0.06,128.72,197.75,1177.34,1296.29
"5166",5166,"Rodentia","Cricetidae","Thomasomys","apeco","Thomasomys apeco",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5167",5167,"Rodentia","Cricetidae","Thomasomys","aureus","Thomasomys aureus",-999,87.99,-999,-999,-999,-999,-999,-999,1,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,-999,-999,-999,"2151;2655",-999,-999,-999,-999,414682.33,8.64,-17.24,-4.29,-64.42,-79.49,-71.95,0,46.7,1,0.1,122.64,146.16,1154.24,1449.4
"5168",5168,"Rodentia","Cricetidae","Thomasomys","baeops","Thomasomys baeops",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,49972.03,1.1,-4.36,-1.62,-77.84,-79.99,-78.92,9,68.47,12,0.09,120.89,184.09,1196.14,1439.4
"5169",5169,"Rodentia","Cricetidae","Thomasomys","bombycinus","Thomasomys bombycinus",-999,114.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,6928.01,7.41,6.24,6.83,-75.78,-76.37,-76.07,13,172.32,13,0.09,192,180.66,1517.66,1547.65
"5170",5170,"Rodentia","Cricetidae","Thomasomys","caudivarius","Thomasomys caudivarius",-999,-999,-999,114.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1836",45.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5171",5171,"Rodentia","Cricetidae","Thomasomys","cinereiventer","Thomasomys cinereiventer",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5172",5172,"Rodentia","Cricetidae","Thomasomys","cinereus","Thomasomys cinereus",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5173",5173,"Rodentia","Cricetidae","Thomasomys","cinnameus","Thomasomys cinnameus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5174",5174,"Rodentia","Cricetidae","Thomasomys","daphne","Thomasomys daphne",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,110024.36,-11.89,-17.84,-14.87,-64.28,-72.21,-68.24,1,17.38,1,0.14,180.42,157.58,1206.23,1425.42
"5175",5175,"Rodentia","Cricetidae","Thomasomys","eleusis","Thomasomys eleusis",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5176",5176,"Rodentia","Cricetidae","Thomasomys","erro","Thomasomys erro",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5177",5177,"Rodentia","Cricetidae","Thomasomys","gracilis","Thomasomys gracilis",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5178",5178,"Rodentia","Cricetidae","Thomasomys","hudsoni","Thomasomys hudsoni",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5179",5179,"Rodentia","Cricetidae","Thomasomys","hylophilus","Thomasomys hylophilus",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,"2151;2655",-999,-999,-999,-999,34302.85,9.16,5.81,7.49,-71.69,-73.38,-72.54,5,55.16,7,0.1,112.54,185.34,1408.29,1599
"5180",5180,"Rodentia","Cricetidae","Thomasomys","incanus","Thomasomys incanus",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,57159.77,-9.78,-13.84,-11.81,-72.04,-76.15,-74.09,2,23.37,4,0.05,94.3,151.54,939.64,1416.52
"5181",5181,"Rodentia","Cricetidae","Thomasomys","ischyrus","Thomasomys ischyrus",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,44262.39,-4.88,-11.09,-7.98,-75.33,-78.59,-76.96,2,17.97,4,0.1,112.39,162.08,1098.65,1439.55
"5182",5182,"Rodentia","Cricetidae","Thomasomys","kalinowskii","Thomasomys kalinowskii",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,40500.76,-7.42,-11.35,-9.39,-75.18,-77.57,-76.38,4,18.44,5,0.11,125.83,142.95,1150.59,1461.43
"5183",5183,"Rodentia","Cricetidae","Thomasomys","ladewi","Thomasomys ladewi",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,3831.33,-15.33,-15.91,-15.62,-67.78,-68.57,-68.17,7,33.63,7,0.1,85.5,148.7,1121.43,1369.59
"5184",5184,"Rodentia","Cricetidae","Thomasomys","laniger","Thomasomys laniger",-999,35.74,-999,111.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1128;2655",-999,-999,-999,-999,76001.8,10.43,4.52,7.48,-69.84,-73.94,-71.89,5,47.46,7,0.08,108.3,198.44,1405.32,1615.06
"5185",5185,"Rodentia","Cricetidae","Thomasomys","macrotis","Thomasomys macrotis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5186",5186,"Rodentia","Cricetidae","Thomasomys","monochromos","Thomasomys monochromos",-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"5187",5187,"Rodentia","Cricetidae","Thomasomys","niveipes","Thomasomys niveipes",-999,54.09,-999,120.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1128;2655",-999,-999,-999,-999,8507.47,5.53,4.12,4.82,-72.86,-74.08,-73.47,11,150.76,11,0.05,76.89,136.13,1382.7,1455
