"","X","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X8.1_AdultForearmLen_mm","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm"
"Osgoodomys_banderanus","3247","Rodentia","Cricetidae","Osgoodomys","banderanus","Osgoodomys banderanus","-999","  49.99","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","   1.68","-999.00","-999.0","-999.00","-999.00","  504.14","-999.0","-999.00","-999.00","-999","   2","-999","-999.00","-999.00","-999.00","568;730;1297;2655","-999.00","-999.00","-999","-999.00","  180754.44"," 2.218000e+01","  16.26","  19.22"," -98.00","-105.70","-101.85","   7","  65.08","   9.0"," 8.000000e-02","  91.63"," 211.32"," 847.86","1570.95"
"Otomys_anchietae","3260","Rodentia","Muridae","Otomys","anchietae","Otomys anchietae","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","  478210.33","-6.210000e+00"," -11.66","  -8.93","  23.69","  14.50","  19.09","   2","   8.40","   2.0"," 1.500000e-01"," 116.99"," 221.29","1044.16","1409.55"
"Otomys_angoniensis","3261","Rodentia","Muridae","Otomys","angoniensis","Otomys angoniensis","   2"," 100.64","-999"," 150.24","   5.00","-999.00","-999.00","-999.00","   2","-999.00","-999.00","   1","-9.990000e+02","-9.990000e+02","-999.00","   2.86","-999.00","-999.0","-999.00","-999.00"," 2630.74","-999.0","  59.86","   1.00","   4","   1","   1","  15.90","-999.00","-999.00","468;730;1297;1464;1798;2285;2655;2815","-999.00","-999.00","-999","-999.00"," 2273967.96"," 1.390000e+00"," -32.23"," -15.42","  39.06","  23.22","  31.14","   1","  38.98","   3.0"," 1.600000e-01","  68.06"," 208.38"," 833.46","1417.68"
"Otomys_denti","3266","Rodentia","Muridae","Otomys","denti","Otomys denti","-999"," 120.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   1.59","-999.00","-999.0","  20.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","1297;2361;2655","-999.00","-999.00","-999","-999.00","  172854.74"," 1.710000e+00"," -10.98","  -4.63","  38.69","  28.49","  33.59","   3"," 112.70","  22.0"," 1.200000e-01"," 101.67"," 213.00","1229.90","1531.02"
"Ototylomys_phyllotis","3282","Rodentia","Cricetidae","Ototylomys","phyllotis","Ototylomys phyllotis","   1","  86.94","-999"," 152.54","   6.00","-999.00","-999.00","-999.00","   3","-999.00","  52.74","   3","-9.990000e+02","-9.990000e+02","-999.00","   2.20","-999.00","-999.0","  10.19","  69.60"," -999.00","-999.0","  28.18","   1.00","   4","   2","   1","  67.72","-999.00","-999.00","905;1297;1319;1750;1751;2655","-999.00","-999.00","-999","-999.00","  502791.46"," 2.160000e+01","   9.30","  15.45"," -83.28"," -99.88"," -91.58","   2","  54.74","   4.0"," 1.800000e-01"," 146.59"," 234.26","1283.36","1624.96"
"Oxymycterus_hiska","3296","Rodentia","Cricetidae","Oxymycterus","hiska","Oxymycterus hiska","-999","  67.99","-999","-999.00","-999.00","-999.00","-999.00","-999.00","   1","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","   3","-999.00","-999.00","-999.00","890;2655","-999.00","-999.00","-999","-999.00","    8134.63","-1.445000e+01"," -15.29"," -14.87"," -69.32"," -70.47"," -69.90","   4","  18.48","   4.0"," 5.000000e-02"," 192.53","  12.43","1104.14","1316.75"
"Oxymycterus_nasutus","3301","Rodentia","Cricetidae","Oxymycterus","nasutus","Oxymycterus nasutus","-999","  67.99","-999","-999.00","-999.00","-999.00","-999.00","-999.00","   1","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","   3","-999.00","-999.00","-999.00","890;2655","-999.00","-999.00","-999","-999.00","  620356.18","-2.322000e+01"," -34.37"," -28.79"," -48.39"," -57.78"," -53.09","   3","  37.53","   6.0"," 4.000000e-02"," 126.03"," 178.57","1109.07","1181.33"
"Phodopus_sungorus","3324","Rodentia","Cricetidae","Phodopus","sungorus","Phodopus sungorus","   2","  30.43","-999","  79.76","  11.00"," 139.00","  76.10","  35.90","   3","-999.00","  21.00","   2","-9.990000e+02","-9.990000e+02","  24.00","   5.48","   3.00","  38.4","   2.04","-999.00","   59.99","-999.0","-999.00","   1.00","-999","   1","   2","  20.00","  13.73","-999.00","543;1297;1577;1822;2073;2492;2655","-999.00","-999.00","-999","-999.00","  647778.72"," 5.488000e+01","  46.89","  50.89","  92.29","  66.07","  79.18","   0","   9.34","   1.0","-8.177752e-03","  26.18","  11.61"," 353.67"," 487.76"
"Parahydromys_asper","3356","Rodentia","Muridae","Parahydromys","asper","Parahydromys asper","-999"," 526.66","-999"," 213.59","-999.00","-999.00","-999.00","-999.00","   2","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   4","   1","   2","-999.00","-999.00","-999.00","661;977;2152;2655;2803","-999.00","-999.00","-999","-999.00","  153393.15","-1.170000e+00","  -9.34","  -5.25"," 147.94"," 133.85"," 140.90","   1","  10.68","   2.0"," 1.100000e-01"," 276.50"," 198.12","1688.47","1719.65"
"Paramelomys_levipes","3361","Rodentia","Muridae","Paramelomys","levipes","Paramelomys levipes","-999","  82.81","-999"," 151.00","  10.00","-999.00","-999.00","-999.00","   3","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   1.52","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   4","-999","   1","  20.00","-999.00","-999.00","865;977;1297;2152;2803","-999.00","-999.00","-999","-999.00","     817.79","-9.370000e+00","  -9.68","  -9.52"," 147.65"," 147.30"," 147.48","   5","  32.75","   5.0"," 1.100000e-01","  96.00"," 219.98","-999.00","-999.00"
"Parotomys_brantsii","3387","Rodentia","Muridae","Parotomys","brantsii","Parotomys brantsii","-999"," 129.50","-999","-999.00","-999.00","-999.00","  83.90","  86.50","-999","  34.99","  37.56","-999","-9.990000e+02","-9.990000e+02","-999.00","   2.04","   3.00","-999.0","-999.00","-999.00"," -999.00","-999.0","  39.68","   1.00","   4","-999","-999","-999.00","-999.00","-999.00","1297;1463;1464;1822;2655","-999.00","-999.00","-999","-999.00","  599972.96","-2.413000e+01"," -33.57"," -28.85","  25.67","  15.99","  20.83","   0","   6.56","   0.0"," 8.000000e-02","  18.58"," 179.26"," 291.76","1146.42"
"Paruromys_dominator","3389","Rodentia","Muridae","Paruromys","dominator","Paruromys dominator","-999"," 325.31","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","456","-999.00","-999.00","-999","-999.00","  170486.35"," 1.750000e+00","  -5.70","  -1.97"," 125.24"," 118.75"," 121.99","  17","  96.75","  17.0"," 8.000000e-02"," 229.41"," 215.47","1812.60","1909.15"
"Peromyscus_aztecus","3413","Rodentia","Cricetidae","Peromyscus","aztecus","Peromyscus aztecus","   1","  34.00","-999"," 112.00","-999.00","-999.00","-999.00","-999.00","   2","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   3.49","-999.00","-999.0","-999.00","-999.00","  899.99","-999.0","-999.00","-999.00","-999","-999","   1","-999.00","-999.00","-999.00","1297;2151;2655;2926;2927","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Peromyscus_boylii","3415","Rodentia","Cricetidae","Peromyscus","boylii","Peromyscus boylii","   1","  23.90","-999","-999.00","-999.00","-999.00","  54.28","  23.20","-999","-999.00","  23.30","-999"," 2.848598e-03"," 2.672491e-03","-999.00","   3.18","-999.00","  18.0","   2.19","-999.00","  521.08","-999.0","  56.67","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","478;635;730;1297;1474;1540;1573;1822;2151;2425;2426;2655;2727","-999.00","-999.00","-999","-999.00"," 2628523.09"," 4.627000e+01","  19.60","  32.94"," -98.10","-123.81","-110.96","   0","  18.65","   0.0"," 1.000000e-01","  30.57"," 112.74"," 426.62","1021.01"
"Peromyscus_californicus","3417","Rodentia","Cricetidae","Peromyscus","californicus","Peromyscus californicus","   1","  42.68","-999"," 116.00","  13.50","-999.00","  49.71","  47.80","   6","-999.00","  32.95","-999"," 1.126808e-03"," 1.215944e-03","  24.00","   1.94","   4.37","-999.0","   4.31","-999.00"," 3706.83","-999.0","  50.00","-999.00","-999","-999","   2","  29.83","  17.61","-999.00","730;835;1200;1297;1540;1573;1822;1849;1943;1999;2151;2477;2655","-999.00","-999.00","-999","-999.00","  158708.41"," 3.811000e+01","  29.93","  34.02","-114.71","-122.51","-118.61","   1"," 169.74","   2.0"," 1.100000e-01","  31.03"," 125.13"," 326.10","1149.77"
"Peromyscus_crinitus","3419","Rodentia","Cricetidae","Peromyscus","crinitus","Peromyscus crinitus","   1","  16.32","-999","  82.84","  16.00","-999.00","  28.02","  19.75","   4","-999.00","  25.33","-999"," 3.136673e-03"," 3.361239e-03","  26.00","   3.08","   2.05","-999.0","   2.19","-999.00"," 1198.07","-999.0","  71.19","   1.00","   4","-999","   2","  23.91","  14.09","-999.00","730;808;835;880;1215;1297;1495;1822;1943;2151;2477;2655","-999.00","-999.00","-999","-999.00","  929829.30"," 4.535000e+01","  28.41","  36.88","-107.05","-121.59","-114.32","   0","   6.93","   0.0"," 1.200000e-01","  20.16","  95.90"," 289.40"," 960.17"
"Peromyscus_eremicus","3422","Rodentia","Cricetidae","Peromyscus","eremicus","Peromyscus eremicus","   1","  22.73","-999","  91.40","  13.50","-999.00","  29.61","  21.50","   6","-999.00","  27.35","   2"," 2.263355e-03"," 2.723128e-03","  38.50","   2.52","   3.00","-999.0","   2.51","-999.00","  431.41","-999.0","  54.07","   1.00","   4","   2","   2","  20.88","-999.00","-999.00","447;635;730;742;786;808;835;1116;1215;1297;1822;1849;1943;2151;2473;2477;2655;2888;2928","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Peromyscus_fraterculus","3424","Rodentia","Cricetidae","Peromyscus","fraterculus","Peromyscus fraterculus","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Peromyscus_leucopus","3436","Rodentia","Cricetidae","Peromyscus","leucopus","Peromyscus leucopus","   1","  18.07","-999","  94.41","  13.00"," 106.45","  33.91","  21.40","   6","  39.20","  23.17","   3"," 8.867490e-04"," 9.388730e-04","  26.60","   4.27","   4.50","  38.0","   1.80","-999.00"," 1444.64","   2.8","  45.15","-999.00","   4","   2","   2","  21.49","   8.94","-999.00","226;372;377;458;493;635;693;730;781;786;835;837;959;979;1116;1163;1166;1209;1211;1247;1297;1345;1471;1573;1594;1722;1755;1759;1822;18491942;2004;2021;2151;2154;2155;2201;2406;2477;2539;2569;2655;2701;2727;28252826;3066;3067;3094","-999.00","-999.00","-999","-999.00"," 5841433.18"," 5.113000e+01","  15.86","  33.49"," -62.31","-112.76"," -87.53","   0","  43.92","   0.0"," 5.000000e-02","  64.42"," 130.26"," 697.87"," 956.87"
"Peromyscus_mexicanus","3462","Rodentia","Cricetidae","Peromyscus","mexicanus","Peromyscus mexicanus","   1","  42.58","-999"," 124.92","  17.25","-999.00","-999.00","-999.00","   2","-999.00","  30.19","   1","-9.990000e+02","-9.990000e+02","  33.30","   2.56","   7.40","-999.0","   4.34","-999.00"," -999.00","-999.0","  53.04","-999.00","-999","   1","   1","  31.22","-999.00","-999.00","905;1297;1312;2151;2441;2655","-999.00","-999.00","-999","-999.00","  424193.41"," 2.271000e+01","   9.20","  15.95"," -83.35","-100.15"," -91.75","   6","  77.22","  13.5"," 1.000000e-01"," 134.83"," 221.64","1197.05","1611.46"
"Peromyscus_polionotus","3468","Rodentia","Cricetidae","Peromyscus","polionotus","Peromyscus polionotus","   1","  14.27","-999","-999.00","  13.85","-999.00","  21.48","  12.00","-999","-999.00","  23.80","-999"," 3.254633e-03"," 2.987644e-03","  24.25","   3.59","   2.00","-999.0","   1.54","-999.00","  889.00","-999.0","  29.98","-999.00","-999","-999","-999","  24.24","   5.93","-999.00","378;527;635;730;737;786;835;1116;1297;1559;1755;1822;2151;2397;2477;2655;2785;3024","-999.00","-999.00","-999","-999.00","  377395.17"," 3.535000e+01","  25.74","  30.55"," -79.84"," -88.65"," -84.25","   3","  63.85","   7.0"," 7.000000e-02"," 105.85"," 185.47","1050.90","1142.23"
"Petromyscus_monticularis","3535","Rodentia","Nesomyidae","Petromyscus","monticularis","Petromyscus monticularis","-999","  20.72","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","2655","-999.00","-999.00","-999","-999.00","   50605.31","-2.620000e+01"," -28.55"," -27.37","  20.01","  16.99","  18.50","   0","   0.43","   0.0"," 0.000000e+00","   9.28"," 199.03"," 183.26","1181.65"
"Phenacomys_intermedius","3566","Rodentia","Cricetidae","Phenacomys","intermedius","Phenacomys intermedius","   2","  25.20","-999"," 107.67","  13.00","  49.00","  67.29","  21.50","   4","-999.00","  22.42","-999","-9.990000e+02","-9.990000e+02","-999.00","   4.66","   3.00","-999.0","   2.19","-999.00","  549.17","-999.0","  40.02","-999.00","   8","-999","   1","  30.93","-999.00","-999.00","730;1297;1822;1913;1949;2655","-999.00","-999.00","-999","-999.00","  524177.15"," 5.865000e+01","  35.34","  47.00","-107.92","-132.71","-120.31","   0","  15.95","   0.0"," 1.000000e-01","  51.33","  41.08"," 367.03"," 689.35"
"Prometheomys_schaposchnikowi","3626","Rodentia","Cricetidae","Prometheomys","schaposchnikowi","Prometheomys schaposchnikowi","-999","  75.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   3.40","   2.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","  21.00","-999.00","-999.00","1297;2655","-999.00","-999.00","-999","-999.00","   74444.00"," 4.490000e+01","  40.92","  42.91","  46.24","  39.66","  42.95","   9","  60.58","  11.0"," 3.210633e-03","  66.37","  31.00"," 621.00"," 703.20"
"Phyllotis_andium","3646","Rodentia","Cricetidae","Phyllotis","andium","Phyllotis andium","-999","  53.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","2655","-999.00","-999.00","-999","-999.00","  112900.23","-2.660000e+00"," -12.26","  -7.46"," -76.15"," -80.13"," -78.14","   4","  74.09","   6.0"," 9.000000e-02","  64.59"," 143.91"," 742.53","1398.68"
"Rhynchomys_isarogensis","3683","Rodentia","Muridae","Rhynchomys","isarogensis","Rhynchomys isarogensis","   2"," 122.29","-999"," 187.00","-999.00","-999.00","-999.00","-999.00","   1","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00","  332.33","-999.0","-999.00","-999.00","-999","-999","   3","-999.00","-999.00","-999.00","170;2152;2446;2655","-999.00","-999.00","-999","-999.00","       5.28"," 1.366000e+01","  13.63","  13.65"," 123.39"," 123.37"," 123.38"," 323"," 323.00"," 323.0"," 9.000000e-02"," 331.00"," 252.00","-999.00","-999.00"
"Phyllotis_osilae","3704","Rodentia","Cricetidae","Phyllotis","osilae","Phyllotis osilae","   1","  43.64","-999","-999.00","-999.00","-999.00","-999.00","-999.00","   3","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   4.25","-999.00","-999.0","-999.00","-999.00","  384.42","-999.0","-999.00","-999.00","-999","-999","   2","-999.00","-999.00","-999.00","730;890;1297;2655","-999.00","-999.00","-999","-999.00","  198550.51","-1.186000e+01"," -27.22"," -19.54"," -63.70"," -72.32"," -68.01","   0","  17.83","   1.0"," 1.000000e-01"," 125.01"," 134.39","1009.33","1421.36"
"Phyllotis_xanthopygus","3706","Rodentia","Cricetidae","Phyllotis","xanthopygus","Phyllotis xanthopygus","   1","  52.43","-999"," 121.20","-999.00","-999.00","  55.51","  42.50","   3","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   8","-999","   2","-999.00","-999.00","-999.00","1669;1670;1822;2655","-999.00","-999.00","-999","-999.00"," 2178152.82","-1.068000e+01"," -50.76"," -30.72"," -63.06"," -77.34"," -70.20","   0","  15.04","   0.0"," 8.000000e-02","  49.37","  83.14"," 526.25","1077.29"
"Pseudoryzomys_simplex","3714","Rodentia","Cricetidae","Pseudoryzomys","simplex","Pseudoryzomys simplex","-999","  45.20","-999"," 129.99","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","   1","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," 1505.81","-999.0","-999.00","-999.00","-999","   1","-999","-999.00","-999.00","-999.00","730;890;1843;2655","-999.00","-999.00","-999","-999.00","  478695.74","-1.188000e+01"," -24.90"," -18.39"," -41.03"," -67.01"," -54.02","   0","   4.35","   0.0"," 1.500000e-01"," 108.57"," 236.17","1174.05","1408.17"
"Pogonomys_loriae","3806","Rodentia","Muridae","Pogonomys","loriae","Pogonomys loriae","   1","  95.39","-999"," 136.12","-999.00","-999.00","-999.00","-999.00","   3","-999.00","-999.00","   3","-9.990000e+02","-9.990000e+02","-999.00","   2.68","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   6","   2","   1","-999.00","-999.00","-999.00","456;661;977;2152;2655;2803","-999.00","-999.00","-999","-999.00","  242498.11","-1.070000e+00"," -10.41","  -5.74"," 150.05"," 133.83"," 141.94","   1","   9.97","   1.0"," 1.100000e-01"," 291.84"," 215.22","1673.14","1691.89"
"Pogonomys_macrourus","3807","Rodentia","Muridae","Pogonomys","macrourus","Pogonomys macrourus","   1","  46.98","-999"," 115.97","-999.00","-999.00","-999.00","-999.00","   3","-999.00","-999.00","   3","-9.990000e+02","-9.990000e+02","-999.00","   2.81","-999.00","  29.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   6","   2","   1","-999.00","-999.00","-999.00","456;543;865;977;1297;1954;2152;2655;2803","-999.00","-999.00","-999","-999.00","  431652.31","-6.000000e-01"," -10.40","  -5.50"," 152.40"," 132.96"," 142.68","   1","   9.16","   2.0"," 1.400000e-01"," 256.55"," 224.66","1688.51","1720.76"
"Praomys_degraaffi","3823","Rodentia","Muridae","Praomys","degraaffi","Praomys degraaffi","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
